Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B2,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Risk
0.03517241379310345,23,4.18,0.6,2.508,2.5,0.2,0.5,6.68,5.0,0.2,1.0,3.38,0.2,0.676,2,0.2,0.4,0,0.2,0.0,2.4,0.008969047160635209,0.4,0.5,1
0.03517241379310345,6,0.0,0.2,0.0,4.83,0.2,0.966,4.83,5.0,0.2,1.0,0.94,0.2,0.188,2,0.2,0.4,0,0.2,0.0,2.0,0.001442748874180796,0.4,0.5,0
0.03517241379310345,6,0.51,0.2,0.102,0.23,0.2,0.046,0.74,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,0.00018503191800585617,0.4,0.5,0
0.03517241379310345,6,0.0,0.2,0.0,10.8,0.6,6.48,10.8,6.0,0.6,3.6,11.75,0.6,7.05,2,0.2,0.4,0,0.2,0.0,4.4,0.020165978631313905,0.4,0.5,1
0.03517241379310345,6,0.0,0.2,0.0,0.08,0.2,0.016,0.08,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,2.0003450595227696e-05,0.4,0.5,0
0.03517241379310345,6,0.0,0.2,0.0,0.83,0.2,0.166,0.83,5.0,0.2,1.0,2.95,0.2,0.59,2,0.2,0.4,0,0.2,0.0,2.0,0.000945163040624508,0.4,0.5,0
0.03517241379310345,7,1.1,0.4,0.44,7.41,0.4,2.964,8.51,5.0,0.2,1.0,44.95,0.6,26.97,2,0.2,0.4,0,0.2,0.0,3.2,0.037974050523715344,0.4,0.5,1
0.03517241379310345,8,8.5,0.6,5.1,12.03,0.6,7.218,20.53,5.5,0.4,2.2,7.79,0.4,3.116,2,0.2,0.4,0,0.2,0.0,4.2,0.020796087325063575,0.4,0.5,1
0.03517241379310345,8,8.4,0.6,5.04,11.05,0.6,6.63,19.45,5.5,0.4,2.2,7.34,0.4,2.936,2,0.2,0.4,0,0.2,0.0,4.2,0.01976090875676054,0.4,0.5,1
0.03517241379310345,8,3.98,0.6,2.388,0.99,0.2,0.198,4.97,5.0,0.2,1.0,1.93,0.2,0.386,2,0.2,0.4,0,0.2,0.0,2.4,0.003715640948063541,0.4,0.5,0
0.03517241379310345,8,5.43,0.6,3.258,10.77,0.6,6.462,16.2,5.0,0.2,1.0,4.42,0.2,0.884,2,0.2,0.4,0,0.2,0.0,3.6,0.013257286881987143,0.4,0.5,1
0.03517241379310345,8,15.38,0.6,9.228,40.14,0.6,24.084,55.52,5.0,0.2,1.0,0.96,0.2,0.192,2,0.4,0.8,1,0.4,0.4,4.0,0.04288739807616814,1.2,0.5,1
0.03517241379310345,8,5.47,0.6,3.282,7.63,0.4,3.052,13.1,5.0,0.2,1.0,10.43,0.6,6.258,2,0.2,0.4,1,0.4,0.4,3.6,0.016242801883324873,0.8,0.5,1
0.03517241379310345,8,1.09,0.4,0.436,0.35,0.2,0.07,1.44,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,0.0006326091250740754,0.4,0.5,0
0.03517241379310345,8,0.0,0.2,0.0,0.84,0.2,0.168,0.84,5.0,0.2,1.0,0.007,0.2,0.0014,2,0.2,0.4,0,0.2,0.0,2.0,0.00021178653317697303,0.4,0.5,0
0.03517241379310345,13,1.95,0.4,0.78,9.01,0.4,3.604,10.96,5.0,0.2,1.0,9.0,0.4,3.6,2,0.2,0.4,0,0.2,0.0,3.0,0.00998172184701861,0.4,0.5,1
0.03517241379310345,37,8.54,0.6,5.124,31.63,0.6,18.978,40.17,5.0,0.2,1.0,41.28,0.6,24.768,2,0.2,0.4,1,0.4,0.4,4.2,0.06159812567667924,0.8,0.5,1
0.03517241379310345,37,4.18,0.6,2.508,4.83,0.2,0.966,9.01,5.5,0.4,2.2,14.03,0.6,8.418,2,0.2,0.4,0,0.2,0.0,3.2,0.016367823449545047,0.4,0.5,1
0.03517241379310345,37,1.81,0.4,0.724,1.03,0.2,0.206,2.84,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,0.001162700565847609,0.4,0.5,0
0.03517241379310345,37,4.86,0.6,2.916,46.78,0.6,28.068,51.64,5.5,0.4,2.2,63.18,0.6,37.908,2,0.2,0.4,0,0.2,0.0,4.4,0.08763011619504364,0.4,0.5,1
